parent,child
change_of_state.n.01,improvement.n.02
change_of_state.n.01,degradation.n.01
change_of_state.n.01,arousal.n.01
change_of_state.n.01,transfer.n.03
change_of_state.n.01,decoration.n.03
change_of_state.n.01,soiling.n.01
change_of_state.n.01,wetting.n.01
change_of_state.n.01,change_of_color.n.01
change_of_state.n.01,passage.n.01
change.n.03,change_of_state.n.01
change.n.03,motion.n.03
change.n.03,change_of_integrity.n.01
change.n.03,motion.n.06
change.n.03,movement.n.11
change.n.03,change_of_shape.n.01
change.n.03,alteration.n.02
change.n.03,change_of_direction.n.01
change.n.03,change_of_magnitude.n.01
change.n.03,satisfaction.n.05
change.n.03,move.n.02
change.n.03,variation.n.11
change.n.03,switch.n.07
change.n.03,substitution.n.02
change.n.03,promotion.n.02
change.n.03,conversion.n.09
change.n.03,adulteration.n.02
fire.n.01,conflagration.n.01
fire.n.01,campfire.n.01
happening.n.01,fire.n.01
happening.n.01,trouble.n.03
happening.n.01,contact.n.04
happening.n.01,reverse.n.03
happening.n.01,change.n.01
happening.n.01,movement.n.03
happening.n.01,ending.n.04
happening.n.01,success.n.01
happening.n.01,sound.n.04
happening.n.01,periodic_event.n.01
happening.n.01,discharge.n.01
happening.n.01,flash.n.01
happening.n.01,beginning.n.01
happening.n.01,failure.n.02
happening.n.01,appearance.n.02
happening.n.01,juncture.n.01
happening.n.01,experience.n.03
happening.n.01,interruption.n.02
happening.n.01,convergence.n.01
happening.n.01,episode.n.01
happening.n.01,case.n.01
happening.n.01,error.n.06
happening.n.01,finish.n.05
happening.n.01,union.n.09
happening.n.01,crash.n.03
happening.n.01,outburst.n.02
happening.n.01,accident.n.02
happening.n.01,treat.n.02
happening.n.01,incident.n.01
happening.n.01,collapse.n.02
happening.n.01,thing.n.05
happening.n.01,accompaniment.n.01
fire.n.02,fusillade.n.01
fire.n.02,cover.n.07
attack.n.01,fire.n.02
attack.n.01,charge.n.01
attack.n.01,penetration.n.01
attack.n.01,diversion.n.03
attack.n.01,surprise_attack.n.01
operation.n.05,attack.n.01
operation.n.05,mission.n.02
operation.n.05,offense.n.05
operation.n.05,information_gathering.n.01
operation.n.05,support.n.04
operation.n.05,campaign.n.03
fire.n.03,blaze.n.01
combustion.n.01,fire.n.03
oxidation.n.01,combustion.n.01
chemical_reaction.n.01,oxidation.n.01
chemical_reaction.n.01,decomposition.n.03
chemical_process.n.01,chemical_reaction.n.01
chemical_process.n.01,association.n.07
chemical_process.n.01,corrosion.n.02
chemical_process.n.01,inversion.n.03
chemical_process.n.01,dissociation.n.03
chemical_process.n.01,mechanism.n.01
natural_process.n.01,chemical_process.n.01
natural_process.n.01,flow.n.04
natural_process.n.01,feedback.n.01
natural_process.n.01,decay.n.01
natural_process.n.01,source.n.07
natural_process.n.01,release.n.03
natural_process.n.01,formation.n.06
natural_process.n.01,capture.n.02
natural_process.n.01,capture.n.03
natural_process.n.01,stimulation.n.03
natural_process.n.01,radiation.n.05
natural_process.n.01,temperature_change.n.01
natural_process.n.01,phase_change.n.01
natural_process.n.01,geological_process.n.01
natural_process.n.01,diffusion.n.01
natural_process.n.01,establishment.n.06
natural_process.n.01,survival.n.02
natural_process.n.01,nuclear_reaction.n.01
natural_process.n.01,sink.n.02
fireplace.n.01,fire.n.04
recess.n.04,fireplace.n.01
recess.n.04,alcove.n.01
enclosure.n.01,recess.n.04
enclosure.n.01,pen.n.02
enclosure.n.01,chamber.n.01
enclosure.n.01,yard.n.09
enclosure.n.01,compound.n.03
enclosure.n.01,dock.n.01
enclosure.n.01,playpen.n.01
enclosure.n.01,cargo_area.n.01
area.n.05,enclosure.n.01
area.n.05,storage_space.n.01
area.n.05,room.n.01
area.n.05,court.n.10
area.n.05,patio.n.01
area.n.05,box.n.07
element.n.05,fire.n.05
element.n.05,water.n.03
element.n.05,earth.n.05
substance.n.01,element.n.05
substance.n.01,material.n.01
substance.n.01,body_substance.n.01
substance.n.01,fluid.n.01
substance.n.01,chemical_element.n.01
substance.n.01,atom.n.01
substance.n.01,mixture.n.01
substance.n.01,medium.n.06
substance.n.01,medium.n.07
substance.n.01,chemistry.n.02
part.n.01,substance.n.01
part.n.01,item.n.01
part.n.01,language_unit.n.01
part.n.01,basis.n.03
part.n.01,remainder.n.01
part.n.01,unit.n.02
part.n.01,member.n.02
part.n.01,detail.n.02
relation.n.01,part.n.01
relation.n.01,connection.n.01
relation.n.01,mathematical_relation.n.01
relation.n.01,possession.n.02
relation.n.01,position.n.07
relation.n.01,magnitude_relation.n.01
relation.n.01,linguistic_relation.n.01
relation.n.01,foundation.n.01
relation.n.01,logical_relation.n.01
relation.n.01,kinship.n.02
relation.n.01,relationship.n.01
relation.n.01,change.n.02
relation.n.01,association.n.06
relation.n.01,unconnectedness.n.01
relation.n.01,social_relation.n.01
relation.n.01,opposition.n.02
relation.n.01,control.n.02
relation.n.01,comparison.n.02
relation.n.01,interrelation.n.01
relation.n.01,reciprocality.n.01
relation.n.01,temporal_relation.n.01
relation.n.01,business_relation.n.01
relation.n.01,ownership.n.01
passion.n.01,ardor.n.03
passion.n.01,wildness.n.01
feeling.n.01,passion.n.01
feeling.n.01,affection.n.01
feeling.n.01,emotion.n.01
feeling.n.01,pain.n.02
feeling.n.01,temper.n.02
feeling.n.01,fearlessness.n.01
feeling.n.01,astonishment.n.01
feeling.n.01,desire.n.01
feeling.n.01,sentiment.n.01
feeling.n.01,pleasure.n.01
feeling.n.01,liking.n.01
feeling.n.01,happiness.n.02
feeling.n.01,calmness.n.03
feeling.n.01,sadness.n.01
feeling.n.01,affect.n.01
feeling.n.01,agitation.n.03
feeling.n.01,pride.n.01
feeling.n.01,ambivalence.n.01
feeling.n.01,unconcern.n.02
feeling.n.01,sex.n.03
feeling.n.01,expectation.n.03
feeling.n.01,hope.n.02
feeling.n.01,sensitivity.n.03
feeling.n.01,dislike.n.02
feeling.n.01,levity.n.01
feeling.n.01,gravity.n.03
feeling.n.01,sympathy.n.02
feeling.n.01,thing.n.11
fuel.n.01,fire.n.07
fuel.n.01,fossil_fuel.n.01
fuel.n.01,gasoline.n.01
fuel.n.01,firewood.n.01
trial.n.06,fire.n.08
affliction.n.03,trial.n.06
affliction.n.03,attack.n.07
affliction.n.03,curse.n.05
trouble.n.03,affliction.n.03
trouble.n.03,noise.n.03
trouble.n.03,misfortune.n.01
trouble.n.03,hell.n.02
trouble.n.03,scandal.n.02
blast.v.07,open_fire.v.01
blast.v.07,blaze_away.v.02
blast.v.07,pump.v.02
blast.v.07,gun.v.01
fire.v.02,blast.v.07
fire.v.02,pop.v.04
bake.v.01,fire.v.03
cook.v.03,bake.v.01
cook.v.03,microwave.v.01
cook.v.03,brown.v.01
cook.v.03,grill.v.01
change_integrity.v.01,cook.v.03
change_integrity.v.01,break.v.02
change_integrity.v.01,evaporate.v.01
change_integrity.v.01,separate.v.05
change_integrity.v.01,liquefy.v.03
change_integrity.v.01,condense.v.04
change_integrity.v.01,burn.v.07
change_integrity.v.01,reform.v.04
change_integrity.v.01,blend.v.03
change_integrity.v.01,divide.v.01
change_integrity.v.01,crumble.v.01
change_integrity.v.01,disintegrate.v.01
change_integrity.v.01,explode.v.02
change_integrity.v.01,dissolve.v.02
change_integrity.v.01,break_up.v.17
change_integrity.v.01,solidify.v.01
change_integrity.v.01,gasify.v.01
change_integrity.v.01,solidify.v.02
change_integrity.v.01,disintegrate.v.03
displace.v.03,dismiss.v.03
displace.v.03,retire.v.06
remove.v.02,displace.v.03
remove.v.02,oust.v.01
remove.v.02,drop.v.05
remove.v.02,bench.v.01
chase_away.v.01,fire.v.06
chase_away.v.01,frighten.v.02
chase_away.v.01,banish.v.04
move.v.02,chase_away.v.01
move.v.02,send.v.01
move.v.02,blow.v.14
move.v.02,put.v.01
move.v.02,transfer.v.02
move.v.02,separate.v.02
move.v.02,propel.v.01
move.v.02,pour.v.01
move.v.02,push.v.01
move.v.02,transmit.v.04
move.v.02,wind.v.03
move.v.02,station.v.01
move.v.02,expel.v.01
move.v.02,transport.v.02
move.v.02,change_hands.v.01
move.v.02,pull.v.01
move.v.02,spill.v.03
move.v.02,transport.v.01
move.v.02,transfer.v.04
move.v.02,work.v.10
move.v.02,work.v.21
move.v.02,drive.v.03
move.v.02,shift.v.02
move.v.02,overturn.v.02
move.v.02,raise.v.02
move.v.02,engage.v.10
move.v.02,displace.v.01
move.v.02,beat.v.08
move.v.02,agitate.v.06
move.v.02,drop.v.01
move.v.02,race.v.04
move.v.02,rout_out.v.02
move.v.02,circulate.v.03
move.v.02,center.v.03
move.v.02,wash.v.04
move.v.02,spill.v.01
move.v.02,pump.v.06
move.v.02,sink.v.02
move.v.02,lift.v.03
move.v.02,brandish.v.01
move.v.02,lift.v.02
move.v.02,turn.v.04
move.v.02,herd.v.01
move.v.02,transport.v.04
move.v.02,rock.v.02
move.v.02,run.v.26
move.v.02,hit.v.12
move.v.02,wedge.v.02
move.v.02,play.v.24
move.v.02,pull.v.09
move.v.02,roll.v.14
move.v.02,swing.v.01
move.v.02,disarrange.v.01
move.v.02,turn.v.10
move.v.02,turn.v.19
arouse.v.01,upset.v.02
arouse.v.01,hurt.v.05
arouse.v.01,stimulate.v.03
arouse.v.01,invite.v.01
arouse.v.01,anger.v.01
arouse.v.01,interest.v.01
arouse.v.01,overwhelm.v.01
arouse.v.01,inflame.v.04
arouse.v.01,excite.v.01
arouse.v.01,draw.v.10
arouse.v.01,shame.v.03
make.v.03,arouse.v.01
make.v.03,re-create.v.01
make.v.03,produce.v.03
make.v.03,create_by_mental_act.v.01
make.v.03,create_from_raw_material.v.01
make.v.03,compose.v.02
make.v.03,raise.v.07
make.v.03,reproduce.v.02
make.v.03,cause.v.01
make.v.03,bear.v.05
make.v.03,lay_down.v.01
make.v.03,establish.v.05
make.v.03,build.v.03
make.v.03,give.v.09
make.v.03,bring.v.03
make.v.03,create.v.05
make.v.03,create_verbally.v.01
make.v.03,beget.v.01
make.v.03,copy.v.04
make.v.03,produce.v.01
make.v.03,construct.v.01
make.v.03,beat.v.18
make.v.03,generate.v.01
make.v.03,short-circuit.v.02
make.v.03,distill.v.03
make.v.03,assemble.v.01
make.v.03,form.v.01
make.v.03,raise.v.11
make.v.03,grind.v.06
make.v.03,regenerate.v.07
make.v.03,film.v.02
make.v.03,realize.v.03
make.v.03,originate.v.02
make.v.03,institute.v.02
make.v.03,direct.v.03
make.v.03,cut.v.06
make.v.03,cut.v.22
make.v.03,style.v.02
make.v.03,press.v.07
destroy.v.02,burn.v.01
destroy.v.02,rape.v.02
destroy.v.02,get.v.32
destroy.v.02,lay_waste_to.v.01
destroy.v.02,break.v.04
destroy.v.02,break.v.50
supply.v.01,fuel.v.02
supply.v.01,bottom.v.01
supply.v.01,yield.v.01
supply.v.01,rail.v.03
supply.v.01,fret.v.03
supply.v.01,equip.v.01
supply.v.01,water.v.02
supply.v.01,shelter.v.01
supply.v.01,patch.v.02
supply.v.01,fuel.v.01
supply.v.01,glass.v.01
supply.v.01,capitalize.v.02
supply.v.01,tube.v.01
supply.v.01,charge.v.24
supply.v.01,extend.v.04
supply.v.01,pour.v.05
supply.v.01,pump.v.04
supply.v.01,stock.v.03
supply.v.01,stock.v.04
supply.v.01,stock.v.05
supply.v.01,stock.v.06
supply.v.01,arm.v.02
supply.v.01,bush.v.01
supply.v.01,leverage.v.02
supply.v.01,fund.v.03
supply.v.01,top.v.05
supply.v.01,costume.v.02
supply.v.01,joint.v.02
supply.v.01,tool.v.03
supply.v.01,provision.v.01
supply.v.01,heat.v.02
supply.v.01,bed.v.01
supply.v.01,step.v.05
supply.v.01,seat.v.04
supply.v.01,seat.v.05
supply.v.01,match.v.02
supply.v.01,index.v.02
supply.v.01,flood.v.03
supply.v.01,partner.v.01
supply.v.01,ticket.v.02
supply.v.01,uniform.v.01
give.v.03,supply.v.01
give.v.03,pay.v.01
give.v.03,distribute.v.01
give.v.03,provide.v.02
give.v.03,render.v.07
give.v.03,support.v.02
give.v.03,contribute.v.02
give.v.03,accord.v.02
give.v.03,offer.v.02
give.v.03,requite.v.01
give.v.03,allow.v.03
give.v.03,lend.v.02
give.v.03,lease.v.03
give.v.03,deposit.v.02
give.v.03,present.v.04
transfer.v.05,give.v.03
transfer.v.05,assign.v.07
transfer.v.05,distribute.v.03
transfer.v.05,pass.v.05
transfer.v.05,exchange.v.01
transfer.v.05,alien.v.01
transfer.v.05,negociate.v.03
blow.n.01,punch.n.01
blow.n.01,knock.n.05
blow.n.01,kick.n.01
blow.n.01,box.n.10
blow.n.01,stab.n.02
blow.n.01,swing.n.03
stroke.n.12,blow.n.01
stroke.n.12,beat.n.09
motion.n.03,stroke.n.12
motion.n.03,rotation.n.01
motion.n.03,opening.n.05
motion.n.03,disturbance.n.05
motion.n.03,inversion.n.08
motion.n.03,standing.n.03
motion.n.03,toss.n.03
motion.n.03,agitation.n.05
motion.n.03,snap.n.12
motion.n.03,lurch.n.03
motion.n.03,wave.n.02
motion.n.03,waver.n.03
motion.n.03,sitting.n.01
motion.n.03,sitting.n.02
motion.n.03,inversion.n.09
motion.n.03,retraction.n.02
motion.n.03,kick.n.06
motion.n.03,reach.n.03
motion.n.03,gesture.n.01
blow.n.02,jolt.n.01
blow.n.02,knock.n.03
impact.n.01,blow.n.02
contact.n.04,impact.n.01
contact.n.04,touch.n.01
contact.n.04,collision.n.01
surprise.n.02,shock.n.06
change.n.01,surprise.n.02
change.n.01,damage.n.01
change.n.01,transformation.n.01
change.n.01,decrease.n.01
change.n.01,deformation.n.02
change.n.01,development.n.04
change.n.01,birth.n.02
change.n.01,variation.n.01
change.n.01,easing.n.01
change.n.01,separation.n.02
change.n.01,increase.n.02
change.n.01,death.n.01
change.n.01,mutation.n.02
change.n.01,revolution.n.01
change.n.01,destabilization.n.01
change.n.01,shimmer.n.01
change.n.01,break.n.10
wind.n.01,gust.n.01
wind.n.01,draft.n.02
wind.n.01,east_wind.n.01
wind.n.01,prevailing_wind.n.01
weather.n.01,wind.n.01
weather.n.01,good_weather.n.01
weather.n.01,precipitation.n.03
weather.n.01,atmosphere.n.04
weather.n.01,cold_weather.n.01
weather.n.01,wave.n.08
atmospheric_phenomenon.n.01,weather.n.01
atmospheric_phenomenon.n.01,atmospheric_electricity.n.01
atmospheric_phenomenon.n.01,front.n.07
atmospheric_phenomenon.n.01,storm.n.01
atmospheric_phenomenon.n.01,inversion.n.01
atmospheric_phenomenon.n.01,cloud.n.02
cocaine.n.01,coke.n.03
cocaine.n.01,crack.n.08
hard_drug.n.01,cocaine.n.01
hard_drug.n.01,heroin.n.01
controlled_substance.n.01,hard_drug.n.01
controlled_substance.n.01,methamphetamine.n.01
controlled_substance.n.01,cannabis.n.02
controlled_substance.n.01,club_drug.n.01
drug.n.01,controlled_substance.n.01
drug.n.01,narcotic.n.01
drug.n.01,drug_of_abuse.n.01
drug.n.01,medicine.n.02
drug.n.01,anesthetic.n.01
drug.n.01,stimulant.n.02
drug.n.01,antagonist.n.03
drug.n.01,psychotropic_agent.n.01
agent.n.03,drug.n.01
agent.n.03,bleaching_agent.n.01
agent.n.03,chemical_agent.n.01
narcotic.n.01,hard_drug.n.01
narcotic.n.01,soft_drug.n.01
narcotic.n.01,opiate.n.01
exhalation.n.02,blow.n.07
exhalation.n.02,wind.n.03
breath.n.01,exhalation.n.02
bodily_process.n.01,breath.n.01
bodily_process.n.01,discharge.n.04
bodily_process.n.01,reaction.n.03
bodily_process.n.01,sexual_activity.n.01
bodily_process.n.01,consumption.n.01
bodily_process.n.01,healing.n.01
bodily_process.n.01,control.n.03
organic_process.n.01,bodily_process.n.01
organic_process.n.01,replication.n.02
organic_process.n.01,evolution.n.02
organic_process.n.01,growth.n.01
organic_process.n.01,parturition.n.01
organic_process.n.01,invagination.n.02
organic_process.n.01,nutrition.n.01
organic_process.n.01,adaptation.n.02
organic_process.n.01,reproduction.n.01
organic_process.n.01,preservation.n.03
organic_process.n.01,implantation.n.01
organic_process.n.01,translocation.n.01
organic_process.n.01,translocation.n.02
organic_process.n.01,autoregulation.n.01
organic_process.n.01,metamorphosis.n.01
organic_process.n.01,metabolism.n.02
exhale.v.01,blow.v.01
breathe.v.01,exhale.v.01
breathe.v.01,choke.v.01
breathe.v.01,inhale.v.02
blow.v.02,storm.v.04
exhaust.v.05,blow.v.03
exhaust.v.05,excrete.v.01
exhaust.v.05,shed_blood.v.02
exhaust.v.05,expectorate.v.02
exhaust.v.05,emit.v.01
float.v.01,tide.v.03
float.v.01,stream.v.01
travel.v.01,float.v.01
travel.v.01,follow.v.01
travel.v.01,walk.v.01
travel.v.01,ride.v.01
travel.v.01,precede.v.04
travel.v.01,bounce.v.03
travel.v.01,return.v.01
travel.v.01,travel.v.05
travel.v.01,back.v.02
travel.v.01,pace.v.02
travel.v.01,fly.v.01
travel.v.01,glide.v.01
travel.v.01,fly.v.06
travel.v.01,advance.v.01
travel.v.01,travel.v.04
travel.v.01,pass.v.01
travel.v.01,drive.v.02
travel.v.01,drive.v.14
travel.v.01,come.v.01
travel.v.01,push.v.09
travel.v.01,rise.v.01
travel.v.01,ascend.v.01
travel.v.01,proceed.v.02
travel.v.01,descend.v.01
travel.v.01,propagate.v.02
travel.v.01,wheel.v.03
travel.v.01,career.v.01
travel.v.01,travel_by.v.01
travel.v.01,follow.v.04
travel.v.01,pursue.v.02
travel.v.01,round.v.01
travel.v.01,transfer.v.06
travel.v.01,rush.v.01
travel.v.01,travel_rapidly.v.01
travel.v.01,speed.v.04
travel.v.01,carry.v.36
travel.v.01,circle.v.01
travel.v.01,ease.v.01
travel.v.01,automobile.v.01
travel.v.01,swim.v.01
travel.v.01,float.v.02
travel.v.01,swim.v.05
travel.v.01,roll.v.12
travel.v.01,ferry.v.03
travel.v.01,accompany.v.02
travel.v.01,circle.v.02
travel.v.01,ski.v.01
travel.v.01,weave.v.04
travel.v.01,run.v.11
travel.v.01,run.v.34
travel.v.01,float.v.05
travel.v.01,walk.v.10
travel.v.01,fall.v.01
travel.v.01,fall.v.15
travel.v.01,retreat.v.02
travel.v.01,play.v.09
travel.v.01,trail.v.03
travel.v.01,step.v.01
travel.v.01,step.v.02
travel.v.01,step.v.06
travel.v.01,draw.v.12
travel.v.01,travel.v.06
travel.v.01,pan.v.01
travel.v.01,repair.v.03
travel.v.01,go_around.v.02
travel.v.01,withdraw.v.01
travel.v.01,swing.v.03
travel.v.01,taxi.v.01
travel.v.01,turn.v.06
travel.v.01,forge.v.05
sound.v.02,blow.v.05
sound.v.02,blow.v.10
sound.v.02,make_noise.v.01
sound.v.02,whizz.v.01
sound.v.02,whistle.v.05
sound.v.02,drum.v.01
sound.v.02,tick.v.02
sound.v.02,pop.v.03
sound.v.02,rumble.v.01
sound.v.02,click.v.02
sound.v.02,chatter.v.01
sound.v.02,tap.v.07
sound.v.02,pink.v.02
sound.v.02,snap.v.06
sound.v.02,lap.v.03
sound.v.02,crash.v.07
sound.v.02,crack.v.02
sound.v.02,ring.v.01
sound.v.02,resound.v.01
sound.v.02,roll.v.05
cause_to_be_perceived.v.01,sound.v.02
cause_to_be_perceived.v.01,ache.v.03
cause_to_be_perceived.v.01,smell.v.02
cause_to_be_perceived.v.01,project.v.05
cause_to_be_perceived.v.01,radiate.v.05
cause_to_be_perceived.v.01,odorize.v.01
shape.v.03,blow.v.06
shape.v.03,deform.v.05
shape.v.03,block.v.14
shape.v.03,block.v.15
shape.v.03,twist.v.05
shape.v.03,round.v.02
shape.v.03,cup.v.01
shape.v.03,tie.v.05
shape.v.03,encircle.v.01
shape.v.03,square.v.01
shape.v.03,draw.v.35
shape.v.03,ridge.v.05
shape.v.03,dish.v.02
shape.v.03,flatten.v.01
shape.v.03,roll.v.08
shape.v.03,turn.v.13
fail.v.02,botch.v.01
fail.v.02,miss.v.05
fail.v.02,fall.v.06
fail.v.02,fall_through.v.01
waste.v.01,burn.v.09
use.v.03,waste.v.01
use.v.03,pervert.v.03
use.v.03,abuse.v.04
use.v.03,take.v.02
spend.v.02,blow.v.09
spend.v.02,save.v.09
spend.v.02,invest.v.01
spend.v.02,consume.v.05
spend.v.02,consume.v.03
pay.v.01,spend.v.02
pay.v.01,refund.v.01
pay.v.01,foot.v.01
pay.v.01,finance.v.01
pay.v.01,compensate.v.02
pay.v.01,bribe.v.01
pay.v.01,remit.v.01
pay.v.01,charge.v.12
pay.v.01,defray.v.01
sound.v.06,blow.v.11
sound.v.06,play.v.07
sound.v.06,pop.v.05
sound.v.06,ring.v.03
stimulate.v.06,fellate.v.01
stimulate.v.06,disgust.v.01
stimulate.v.06,work.v.18
stimulate.v.06,whet.v.01
sensitize.v.02,stimulate.v.06
send.v.01,blow.v.13
send.v.01,refer.v.04
send.v.01,project.v.10
send.v.01,turn.v.11
send.v.01,turn.v.20
spurt.v.01,blow.v.15
spurt.v.01,pump.v.05
pour.v.04,spurt.v.01
run.v.06,pour.v.04
run.v.06,tide.v.01
run.v.06,spill.v.02
run.v.06,waste.v.04
run.v.06,stream.v.05
go.v.03,shove_off.v.01
exit.v.01,go.v.03
lay.v.02,blow.v.17
lay.v.02,rail.v.07
lay.v.02,bury.v.02
lay.v.02,lay.v.04
put.v.01,lay.v.02
put.v.01,arrange.v.01
put.v.01,sow.v.01
put.v.01,position.v.01
put.v.01,stand.v.10
put.v.01,reposition.v.02
put.v.01,seat.v.01
put.v.01,insert.v.02
put.v.01,recess.v.01
put.v.01,prepose.v.01
put.v.01,plant.v.01
put.v.01,situate.v.02
put.v.01,cram.v.02
put.v.01,throw.v.04
put.v.01,pillow.v.01
put.v.01,load.v.04
put.v.01,superimpose.v.01
put.v.01,parallelize.v.01
put.v.01,install.v.01
put.v.01,replace.v.03
put.v.01,space.v.01
put.v.01,settle.v.01
put.v.01,ensconce.v.01
put.v.01,park.v.01
put.v.01,ground.v.03
put.v.01,middle.v.01
put.v.01,plant.v.05
put.v.01,ship.v.05
put.v.01,step.v.08
put.v.01,bed.v.03
put.v.01,seat.v.06
put.v.01,seat.v.07
put.v.01,cock.v.02
put.v.01,sign.v.06
put.v.01,barrel.v.01
put.v.01,rest.v.08
unwrap.v.02,blow.v.18
unwrap.v.02,spill_the_beans.v.01
unwrap.v.02,confide.v.01
unwrap.v.02,come_out_of_the_closet.v.01
unwrap.v.02,out.v.02
tell.v.02,unwrap.v.02
tell.v.02,publicize.v.01
tell.v.02,impart.v.01
tell.v.02,bespeak.v.01
tell.v.02,repeat.v.01
tell.v.02,spill.v.05
tell.v.02,announce.v.04
boast.v.01,gloat.v.01
overstate.v.01,boast.v.01
overstate.v.01,embroider.v.02
misinform.v.01,overstate.v.01
misinform.v.01,deceive.v.02
misinform.v.01,sandbag.v.04
misinform.v.01,lie.v.05
rest.v.03,blow.v.20
fail.v.04,blow_out.v.01
fail.v.04,crash.v.12
burst.v.01,blow.v.22
burst.v.01,pop.v.13
burst.v.01,stave.v.02
break.v.02,burst.v.01
break.v.02,break_up.v.16
break.v.02,crush.v.08
break.v.02,snap.v.03
break.v.02,burst.v.08
break.v.02,ladder.v.01
break.v.02,smash.v.10
subgroup.n.01,bench.n.06
group.n.03,subgroup.n.02
set.n.02,group.n.03
set.n.02,diagonal.n.04
set.n.02,field.n.10
set.n.02,image.n.07
set.n.02,intersection.n.03
set.n.02,mathematical_space.n.01
set.n.02,solution.n.04
set.n.02,domain.n.03
bottom.n.01,base.n.19
bottom.n.01,sole.n.01
side.n.04,bottom.n.01
side.n.04,front.n.01
side.n.04,top.n.02
surface.n.02,side.n.04
surface.n.02,celestial_sphere.n.01
boundary.n.01,surface.n.02
boundary.n.01,limit.n.04
boundary.n.01,boundary_line.n.01
extremity.n.04,boundary.n.01
extremity.n.04,limit.n.03
extremity.n.04,extreme_point.n.01
extremity.n.04,end.n.01
region.n.01,extremity.n.04
region.n.01,bottom.n.02
region.n.01,layer.n.02
region.n.01,top.n.01
region.n.01,sign_of_the_zodiac.n.01
region.n.01,zone.n.03
region.n.01,hell.n.01
region.n.01,atmosphere.n.03
region.n.01,eden.n.01
region.n.01,side.n.01
region.n.01,outside.n.01
region.n.01,inside.n.01
region.n.01,distance.n.02
location.n.01,region.n.01
location.n.01,region.n.03
location.n.01,point.n.02
location.n.01,space.n.02
location.n.01,line.n.11
location.n.01,base.n.14
location.n.01,outer_space.n.01
location.n.01,pass.n.04
location.n.01,seat.n.06
location.n.01,earth.n.04
bottom.n.02,base.n.05
bottom.n.02,foot.n.03
turn.n.09,bottom.n.04
turn.n.09,top.n.04
part.n.09,turn.n.09
part.n.09,component.n.01
part.n.09,quarter.n.03
part.n.09,beginning.n.03
part.n.09,game.n.05
part.n.09,middle.n.02
part.n.09,period.n.03
part.n.09,over.n.01
concept.n.01,part.n.09
concept.n.01,law.n.04
concept.n.01,property.n.04
concept.n.01,quantity.n.03
concept.n.01,abstraction.n.01
concept.n.01,hypothesis.n.02
concept.n.01,law.n.03
concept.n.01,category.n.02
concept.n.01,rule.n.01
concept.n.01,rule.n.04
concept.n.01,whole.n.01
idea.n.01,concept.n.01
idea.n.01,plan.n.01
idea.n.01,inspiration.n.01
idea.n.01,ideal.n.01
idea.n.01,impression.n.01
idea.n.01,meaning.n.02
idea.n.01,generalization.n.02
idea.n.01,misconception.n.01
idea.n.01,reaction.n.02
content.n.05,idea.n.01
content.n.05,representation.n.01
content.n.05,knowledge_domain.n.01
content.n.05,belief.n.01
content.n.05,topic.n.02
content.n.05,food.n.03
content.n.05,ignorance.n.01
content.n.05,education.n.02
content.n.05,goal.n.01
content.n.05,kernel.n.03
content.n.05,acculturation.n.02
content.n.05,experience.n.02
content.n.05,universe.n.03
content.n.05,object.n.04
content.n.05,wisdom.n.01
content.n.05,issue.n.01
cognition.n.01,content.n.05
cognition.n.01,process.n.02
cognition.n.01,ability.n.02
cognition.n.01,attitude.n.01
cognition.n.01,structure.n.03
cognition.n.01,inability.n.01
cognition.n.01,information.n.02
cognition.n.01,cognitive_factor.n.01
cognition.n.01,place.n.03
cognition.n.01,practice.n.05
cognition.n.01,history.n.05
cognition.n.01,mind.n.01
cognition.n.01,public_knowledge.n.01
cognition.n.01,equivalent.n.01
cognition.n.01,process.n.04
cognition.n.01,perception.n.04
bed.n.03,streambed.n.01
natural_depression.n.01,bed.n.03
natural_depression.n.01,trench.n.02
natural_depression.n.01,basin.n.03
natural_depression.n.01,valley.n.01
natural_depression.n.01,hole.n.05
natural_depression.n.01,sinkhole.n.01
geological_formation.n.01,natural_depression.n.01
geological_formation.n.01,natural_elevation.n.01
geological_formation.n.01,cave.n.01
geological_formation.n.01,slope.n.01
geological_formation.n.01,range.n.04
geological_formation.n.01,beach.n.01
geological_formation.n.01,cliff.n.01
geological_formation.n.01,shore.n.01
geological_formation.n.01,mouth.n.04
geological_formation.n.01,ridge.n.03
geological_formation.n.01,ridge.n.04
land.n.02,bottomland.n.01
land.n.02,wetland.n.01
cargo_ship.n.01,bottom.n.07
cargo_ship.n.01,container_ship.n.01
ship.n.01,cargo_ship.n.01
ship.n.01,warship.n.01
ship.n.01,lightship.n.01
vessel.n.02,ship.n.01
vessel.n.02,yacht.n.01
vessel.n.02,boat.n.01
vessel.n.02,sailing_vessel.n.01
craft.n.02,vessel.n.02
craft.n.02,aircraft.n.01
vehicle.n.01,craft.n.02
vehicle.n.01,military_vehicle.n.01
vehicle.n.01,wheeled_vehicle.n.01
vehicle.n.01,rocket.n.01
conveyance.n.03,vehicle.n.01
conveyance.n.03,public_transport.n.01
conveyance.n.03,mail.n.03
conveyance.n.03,ski_tow.n.01
instrumentality.n.03,conveyance.n.03
instrumentality.n.03,device.n.01
instrumentality.n.03,connection.n.03
instrumentality.n.03,implement.n.01
instrumentality.n.03,container.n.01
instrumentality.n.03,medium.n.01
instrumentality.n.03,furnishing.n.02
instrumentality.n.03,system.n.01
